review_id,product_id,date,rating,sentiment,platform,comment
R100287,PC007,2020-10-18,3.3,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R100288,PC002,2024-12-12,1.2,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R100289,PC008,2023-11-01,3.8,Neutral,Tokopedia,"Harumnya tahan lama, suka banget!"
R100290,PC006,2023-09-18,3.5,Neutral,Shopee,"Kurang cocok di kulit saya, agak kering."
R100291,PC012,2025-03-31,3.9,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100292,PC014,2023-09-08,2.9,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R100293,PC004,2023-08-07,4.1,Positive,Instagram,"Harga sesuai, kualitas oke."
R100294,PC015,2023-03-04,3.9,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R100295,PC006,2023-07-29,3.6,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R100296,PC003,2021-04-27,4.9,Positive,Official Store,Wangi terlalu kuat untuk saya.
R100297,PC008,2025-04-02,2.7,Negative,Official Store,"Harga sesuai, kualitas oke."
R100298,PC012,2023-05-06,3.9,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R100299,PC008,2025-11-14,3.6,Neutral,Tokopedia,"Harga sesuai, kualitas oke."
R100300,PC003,2021-04-30,2.7,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R100301,PC007,2022-10-14,4.5,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R100302,PC013,2025-02-04,3.5,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R100303,PC014,2025-12-12,1.2,Negative,Shopee,"Harga sesuai, kualitas oke."
R100304,PC009,2022-08-22,3.9,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R100305,PC002,2023-08-07,4.2,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R100306,PC003,2023-07-27,4.6,Positive,Official Store,"Harga sesuai, kualitas oke."
R100307,PC013,2022-10-21,4.3,Positive,Shopee,"Harga sesuai, kualitas oke."
R100308,PC010,2024-04-23,4.6,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R100309,PC012,2022-03-31,3.1,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R100310,PC006,2022-12-19,2.0,Negative,Official Store,Wangi terlalu kuat untuk saya.
R100311,PC015,2023-07-28,3.3,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R100312,PC007,2020-12-25,2.6,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100313,PC002,2025-03-02,1.0,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100314,PC012,2020-10-14,4.9,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R100315,PC011,2025-04-28,2.8,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R100316,PC013,2022-01-11,4.3,Positive,Shopee,Wangi terlalu kuat untuk saya.
R100317,PC004,2023-07-17,4.8,Positive,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100318,PC006,2021-01-03,1.1,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R100319,PC005,2023-03-19,4.1,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R100320,PC008,2023-07-11,4.5,Positive,Official Store,"Harga sesuai, kualitas oke."
R100321,PC013,2020-03-16,4.9,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R100322,PC005,2025-08-22,1.2,Negative,Instagram,"Harga sesuai, kualitas oke."
R100323,PC006,2021-01-31,1.4,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R100324,PC003,2020-04-01,1.6,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100325,PC008,2024-02-18,1.1,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100326,PC013,2025-03-24,2.8,Negative,Instagram,"Harga sesuai, kualitas oke."
R100327,PC002,2022-01-23,3.1,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100328,PC014,2021-11-08,3.8,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100329,PC007,2020-12-23,1.8,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100330,PC013,2022-09-03,4.5,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100331,PC002,2023-12-26,4.9,Positive,Instagram,"Kurang cocok di kulit saya, agak kering."
R100332,PC014,2022-12-29,3.5,Neutral,Official Store,"Packaging bocor saat diterima, kurang aman."
R100333,PC008,2024-08-17,1.5,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R100334,PC004,2024-01-28,1.9,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100335,PC005,2024-01-07,3.3,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100336,PC002,2026-01-07,1.2,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R100337,PC009,2025-12-25,4.0,Positive,Shopee,Wangi terlalu kuat untuk saya.
R100338,PC015,2024-06-12,4.5,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R100339,PC014,2025-07-29,2.8,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R100340,PC013,2024-10-21,2.7,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R100341,PC008,2021-10-15,3.6,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R100342,PC001,2022-03-17,2.6,Negative,Shopee,"Harga sesuai, kualitas oke."
R100343,PC012,2023-04-21,3.4,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R100344,PC003,2021-05-14,1.3,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100345,PC014,2023-11-14,4.0,Positive,Shopee,"Harga sesuai, kualitas oke."
R100346,PC005,2025-03-14,3.1,Neutral,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100347,PC005,2024-11-25,1.4,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100348,PC005,2021-06-25,2.9,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100349,PC007,2024-11-23,3.9,Neutral,Instagram,"Harga sesuai, kualitas oke."
R100350,PC013,2024-12-14,2.7,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R100351,PC005,2025-05-29,2.0,Negative,Instagram,"Harga sesuai, kualitas oke."
R100352,PC015,2021-03-09,2.9,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R100353,PC014,2022-12-04,2.0,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100354,PC011,2025-08-07,3.1,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R100355,PC010,2023-09-04,3.9,Neutral,Shopee,Wangi terlalu kuat untuk saya.
R100356,PC004,2024-12-15,3.1,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R100357,PC012,2021-02-03,3.1,Neutral,Instagram,"Packaging bocor saat diterima, kurang aman."
R100358,PC008,2024-10-11,1.7,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R100359,PC004,2022-11-29,4.2,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R100360,PC008,2023-03-04,1.4,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R100361,PC006,2024-12-07,4.5,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R100362,PC009,2023-11-23,1.7,Negative,Shopee,Wangi terlalu kuat untuk saya.
R100363,PC010,2025-06-03,2.4,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R100364,PC005,2021-10-26,3.9,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R100365,PC007,2024-01-08,1.4,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R100366,PC001,2022-07-21,1.6,Negative,Shopee,"Harga sesuai, kualitas oke."
R100367,PC012,2025-03-13,1.9,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R100368,PC005,2023-11-13,3.4,Neutral,Official Store,"Harga sesuai, kualitas oke."
R100369,PC010,2021-07-19,3.5,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R100370,PC009,2025-12-13,1.5,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100371,PC003,2022-08-31,2.8,Negative,Shopee,"Harumnya tahan lama, suka banget!"
R100372,PC011,2025-12-20,1.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R100373,PC010,2022-01-11,4.6,Positive,Shopee,"Mudah dibeli saat promo, value for money."
R100374,PC004,2020-07-07,4.6,Positive,Instagram,"Harumnya tahan lama, suka banget!"
R100375,PC008,2022-03-18,2.4,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R100376,PC013,2023-02-15,1.3,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100377,PC011,2023-11-09,2.1,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R100378,PC003,2023-03-18,2.3,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R100379,PC006,2020-04-25,2.5,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R100380,PC003,2024-05-26,2.9,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100381,PC012,2020-07-14,4.8,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R100382,PC015,2021-03-18,3.1,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R100383,PC009,2024-12-12,1.0,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R100384,PC008,2024-10-15,4.7,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R100385,PC012,2025-11-13,1.1,Negative,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R100386,PC008,2023-04-02,4.4,Positive,Shopee,Kemasan baru lebih ramah lingkungan.
R100387,PC006,2021-07-19,4.2,Positive,Official Store,"Harumnya tahan lama, suka banget!"
R100388,PC005,2024-12-22,4.1,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R100389,PC014,2020-09-15,1.9,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100390,PC009,2020-07-11,4.7,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R100391,PC011,2024-12-20,2.1,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100392,PC002,2023-02-08,4.7,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R100393,PC006,2023-05-31,2.6,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R100394,PC001,2020-09-13,4.3,Positive,Instagram,"Mudah dibeli saat promo, value for money."
R100395,PC008,2023-03-17,3.9,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100396,PC007,2021-11-01,1.3,Negative,Shopee,"Harga sesuai, kualitas oke."
R100397,PC002,2020-12-04,1.9,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100398,PC002,2023-11-11,4.3,Positive,Shopee,Wangi terlalu kuat untuk saya.
R100399,PC006,2021-11-21,3.4,Neutral,Shopee,"Mudah dibeli saat promo, value for money."
R100400,PC006,2024-12-29,2.3,Negative,Instagram,"Harumnya tahan lama, suka banget!"
R100401,PC006,2020-11-18,2.5,Negative,Official Store,Wangi terlalu kuat untuk saya.
R100402,PC002,2023-01-18,1.9,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100403,PC012,2025-10-25,2.7,Negative,Shopee,"Packaging bocor saat diterima, kurang aman."
R100404,PC014,2025-04-11,2.1,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R100405,PC013,2020-02-08,3.4,Neutral,Instagram,"Harga sesuai, kualitas oke."
R100406,PC015,2020-05-14,4.1,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R100407,PC002,2022-12-02,4.0,Positive,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100408,PC015,2025-12-04,2.0,Negative,Instagram,Wangi terlalu kuat untuk saya.
R100409,PC009,2024-09-17,2.1,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100410,PC012,2023-09-21,3.5,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R100411,PC005,2023-09-15,2.2,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R100412,PC012,2025-02-08,3.9,Neutral,Shopee,Kemasan baru lebih ramah lingkungan.
R100413,PC015,2022-09-16,1.8,Negative,Instagram,"Harga sesuai, kualitas oke."
R100414,PC012,2022-11-25,1.7,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R100415,PC005,2020-01-25,2.7,Negative,Instagram,Wangi terlalu kuat untuk saya.
R100416,PC006,2024-10-04,3.3,Neutral,Instagram,"Kurang cocok di kulit saya, agak kering."
R100417,PC008,2023-03-23,1.9,Negative,Shopee,"Kurang cocok di kulit saya, agak kering."
R100418,PC002,2023-10-16,1.8,Negative,Shopee,Wangi terlalu kuat untuk saya.
R100419,PC004,2022-03-28,2.1,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R100420,PC005,2025-01-31,1.4,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R100421,PC004,2025-03-17,2.0,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100422,PC003,2022-04-06,2.6,Negative,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R100423,PC005,2025-10-04,1.5,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R100424,PC008,2021-11-24,3.8,Neutral,Official Store,Memberikan hasil sesuai klaim after 2 weeks.
R100425,PC013,2021-09-06,4.7,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R100426,PC008,2022-10-12,3.5,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100427,PC011,2022-09-17,1.9,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100428,PC007,2023-02-14,1.6,Negative,Official Store,Kemasan baru lebih ramah lingkungan.
R100429,PC001,2022-09-02,1.2,Negative,Official Store,"Harumnya tahan lama, suka banget!"
R100430,PC007,2024-04-24,1.3,Negative,Official Store,"Harga sesuai, kualitas oke."
R100431,PC008,2020-03-19,3.0,Neutral,Official Store,"Kurang cocok di kulit saya, agak kering."
R100432,PC015,2021-10-14,2.4,Negative,Instagram,"Harga sesuai, kualitas oke."
R100433,PC007,2024-09-20,2.4,Negative,Tokopedia,Wangi terlalu kuat untuk saya.
R100434,PC005,2023-12-23,4.1,Positive,Official Store,"Kurang cocok di kulit saya, agak kering."
R100435,PC006,2020-06-30,3.1,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R100436,PC008,2024-08-19,3.5,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100437,PC002,2020-01-23,2.0,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100438,PC009,2023-11-17,3.1,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100439,PC002,2021-12-09,1.5,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100440,PC002,2023-08-17,3.3,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100441,PC012,2020-12-10,1.2,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100442,PC002,2021-05-09,2.5,Negative,Instagram,"Mudah dibeli saat promo, value for money."
R100443,PC012,2022-05-05,1.7,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100444,PC004,2020-09-24,1.8,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R100445,PC008,2025-12-23,3.7,Neutral,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100446,PC007,2025-02-05,4.7,Positive,Tokopedia,Wangi terlalu kuat untuk saya.
R100447,PC013,2021-05-01,4.9,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100448,PC014,2024-09-04,3.6,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100449,PC006,2024-07-15,2.1,Negative,Official Store,Wangi terlalu kuat untuk saya.
R100450,PC013,2020-12-28,1.5,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R100451,PC011,2025-10-24,3.0,Neutral,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100452,PC012,2024-05-31,3.2,Neutral,Shopee,"Harumnya tahan lama, suka banget!"
R100453,PC008,2023-09-08,1.4,Negative,Instagram,Wangi terlalu kuat untuk saya.
R100454,PC014,2025-04-05,3.5,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R100455,PC015,2020-12-19,3.2,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R100456,PC012,2024-05-17,5.0,Positive,Official Store,"Harga sesuai, kualitas oke."
R100457,PC010,2023-12-17,2.2,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100458,PC014,2023-09-17,1.8,Negative,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100459,PC013,2023-03-31,3.1,Neutral,Tokopedia,"Kurang cocok di kulit saya, agak kering."
R100460,PC010,2020-03-18,4.0,Positive,Tokopedia,"Harumnya tahan lama, suka banget!"
R100461,PC002,2024-07-27,3.7,Neutral,Official Store,"Harga sesuai, kualitas oke."
R100462,PC015,2021-11-03,4.5,Positive,Shopee,"Kurang cocok di kulit saya, agak kering."
R100463,PC004,2022-04-27,3.6,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100464,PC006,2023-07-28,2.6,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R100465,PC008,2021-01-27,1.1,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100466,PC012,2024-10-13,1.4,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R100467,PC004,2023-01-27,3.9,Neutral,Shopee,Memberikan hasil sesuai klaim after 2 weeks.
R100468,PC010,2023-05-20,3.2,Neutral,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100469,PC002,2023-08-11,3.4,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R100470,PC003,2023-01-01,1.3,Negative,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100471,PC013,2024-06-29,4.9,Positive,Shopee,"Packaging bocor saat diterima, kurang aman."
R100472,PC004,2023-02-11,2.8,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100473,PC007,2024-06-06,1.9,Negative,Instagram,Kemasan baru lebih ramah lingkungan.
R100474,PC001,2023-08-09,3.9,Neutral,Instagram,"Harumnya tahan lama, suka banget!"
R100475,PC012,2021-10-20,1.7,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100476,PC004,2024-09-24,1.5,Negative,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100477,PC014,2024-07-01,4.0,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100478,PC005,2021-02-09,2.4,Negative,Tokopedia,"Harga sesuai, kualitas oke."
R100479,PC013,2024-03-20,3.3,Neutral,Tokopedia,Wangi terlalu kuat untuk saya.
R100480,PC006,2023-02-13,2.2,Negative,Shopee,"Harga sesuai, kualitas oke."
R100481,PC010,2025-02-19,1.9,Negative,Shopee,Wangi terlalu kuat untuk saya.
R100482,PC005,2022-11-23,2.7,Negative,Official Store,Wangi terlalu kuat untuk saya.
R100483,PC004,2020-10-20,1.3,Negative,Instagram,"Packaging bocor saat diterima, kurang aman."
R100484,PC002,2025-06-23,4.1,Positive,Official Store,"Mudah dibeli saat promo, value for money."
R100485,PC009,2020-12-15,3.4,Neutral,Official Store,"Harumnya tahan lama, suka banget!"
R100486,PC015,2025-07-22,2.9,Negative,Shopee,"Mudah dibeli saat promo, value for money."
R100487,PC008,2020-05-05,2.1,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R100488,PC003,2021-08-29,4.1,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100489,PC006,2022-08-01,4.4,Positive,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100490,PC009,2022-12-08,1.1,Negative,Official Store,"Kurang cocok di kulit saya, agak kering."
R100491,PC010,2023-05-21,2.4,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R100492,PC011,2022-02-03,4.6,Positive,Tokopedia,Memberikan hasil sesuai klaim after 2 weeks.
R100493,PC008,2023-04-21,1.5,Negative,Official Store,"Packaging bocor saat diterima, kurang aman."
R100494,PC005,2020-04-24,2.7,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100495,PC009,2022-12-23,4.9,Positive,Shopee,"Harga sesuai, kualitas oke."
R100496,PC007,2021-03-11,3.3,Neutral,Instagram,"Harga sesuai, kualitas oke."
R100497,PC009,2025-09-14,4.9,Positive,Shopee,"Harumnya tahan lama, suka banget!"
R100498,PC001,2020-11-28,1.9,Negative,Tokopedia,"Harumnya tahan lama, suka banget!"
R100499,PC007,2024-02-13,3.2,Neutral,Official Store,Wangi terlalu kuat untuk saya.
R100500,PC013,2025-03-07,3.9,Neutral,Shopee,"Packaging bocor saat diterima, kurang aman."
R100501,PC006,2023-04-22,3.5,Neutral,Tokopedia,"Mudah dibeli saat promo, value for money."
R100502,PC002,2022-12-02,1.7,Negative,Tokopedia,"Mudah dibeli saat promo, value for money."
R100503,PC009,2024-01-11,2.8,Negative,Official Store,"Harga sesuai, kualitas oke."
R100504,PC013,2024-07-06,2.2,Negative,Instagram,Memberikan hasil sesuai klaim after 2 weeks.
R100505,PC006,2024-11-09,2.8,Negative,Official Store,"Harga sesuai, kualitas oke."
R100506,PC015,2022-12-29,2.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100507,PC010,2021-12-27,4.0,Positive,Tokopedia,"Packaging bocor saat diterima, kurang aman."
R100508,PC008,2020-10-04,3.6,Neutral,Official Store,Kemasan baru lebih ramah lingkungan.
R100509,PC014,2021-06-09,2.8,Negative,Tokopedia,Kemasan baru lebih ramah lingkungan.
R100510,PC010,2023-05-12,3.2,Neutral,Official Store,"Mudah dibeli saat promo, value for money."
R100511,PC003,2025-06-23,3.2,Neutral,Official Store,"Harga sesuai, kualitas oke."
R100512,PC006,2022-03-29,2.8,Negative,Instagram,"Kurang cocok di kulit saya, agak kering."
R100513,PC011,2024-09-02,4.9,Positive,Official Store,Kemasan baru lebih ramah lingkungan.
R100514,PC010,2020-07-25,2.4,Negative,Shopee,Kemasan baru lebih ramah lingkungan.
R100515,PC005,2023-10-28,4.2,Positive,Instagram,"Packaging bocor saat diterima, kurang aman."
R100516,PC014,2023-03-18,1.6,Negative,Official Store,"Mudah dibeli saat promo, value for money."
R100517,PC012,2020-12-31,3.5,Neutral,Shopee,"Harga sesuai, kualitas oke."
